Date,Grocery.Item,Quantity.Sold,Location,Day,Month,Weather
2024-05-05,Bananas,20,New York,5,05,Rainy
2024-05-05,Apples,47,New York,5,05,Rainy
2024-05-05,Milk,41,New York,5,05,Rainy
2024-05-05,Bread,27,Boston,5,05,Rainy
2024-05-05,Eggs,23,Boston,5,05,Rainy
2024-05-05,Orange Juice,35,Boston,5,05,Rainy
2024-05-05,Rice,14,Philadelphia,5,05,Rainy
2024-05-05,Chicken,48,Philadelphia,5,05,Rainy
2024-05-05,Hot Chocolate,15,New York,5,05,Rainy
2024-05-05,Soup,20,New York,5,05,Rainy
2024-05-05,Soft Drinks,56,New York,5,05,Rainy
2024-05-05,Ice Cream,49,Boston,5,05,Rainy
2024-05-05,Breadsticks,32,Boston,5,05,Rainy
2024-05-05,Potatoes,53,Philadelphia,5,05,Rainy
2024-05-05,Beef,20,Philadelphia,5,05,Rainy
2024-05-05,Cheese,32,New York,5,05,Rainy
2024-05-05,Yogurt,51,Philadelphia,5,05,Rainy
2024-05-05,Butter,24,Boston,5,05,Rainy
2024-05-05,Cereal,39,New York,5,05,Rainy
2024-05-05,Pasta,35,Philadelphia,5,05,Rainy
2024-05-05,Tomatoes,30,New York,5,05,Rainy
2024-05-05,Onions,57,Boston,5,05,Rainy
2024-05-05,Flour,16,Philadelphia,5,05,Rainy
2024-05-05,Sugar,19,New York,5,05,Rainy
2024-05-05,Salt,32,Boston,5,05,Rainy
2024-05-05,Pepper,18,Philadelphia,5,05,Rainy
2024-05-05,Olive Oil,29,New York,5,05,Rainy
2024-05-05,Vinegar,26,Boston,5,05,Rainy
2024-05-05,Honey,38,Philadelphia,5,05,Rainy
2024-05-05,Jam,24,New York,5,05,Rainy
2024-05-05,Peanut Butter,45,Boston,5,05,Rainy
2024-05-05,Almonds,20,Philadelphia,5,05,Rainy
2024-05-05,Bell Peppers,27,Boston,5,05,Rainy
2024-05-05,Cake Mixes,14,Philadelphia,5,05,Rainy
2024-05-05,Carrots,25,New York,5,05,Rainy
2024-05-05,Cooking Oil,26,Boston,5,05,Rainy
2024-05-05,Spinach,33,Boston,5,05,Rainy
2024-05-05,Lettuce,55,Philadelphia,5,05,Rainy
2024-06-01,Bananas,38,New York,1,06,Sunny
2024-06-01,Apples,31,New York,1,06,Sunny
2024-06-01,Milk,44,New York,1,06,Sunny
2024-06-01,Bread,50,Boston,1,06,Sunny
2024-06-01,Eggs,16,Boston,1,06,Sunny
2024-06-01,Orange Juice,38,Boston,1,06,Sunny
2024-06-01,Rice,12,Philadelphia,1,06,Sunny
2024-06-01,Chicken,38,Philadelphia,1,06,Sunny
2024-06-01,Hot Chocolate,32,New York,1,06,Sunny
2024-06-01,Soup,19,New York,1,06,Sunny
2024-06-01,Soft Drinks,53,New York,1,06,Sunny
2024-06-01,Ice Cream,66,Boston,1,06,Sunny
2024-06-01,Breadsticks,58,Boston,1,06,Sunny
2024-06-01,Potatoes,38,Philadelphia,1,06,Sunny
2024-06-01,Beef,33,Philadelphia,1,06,Sunny
2024-06-01,Cheese,45,New York,1,06,Sunny
2024-06-01,Yogurt,36,Philadelphia,1,06,Sunny
2024-06-01,Butter,23,Boston,1,06,Sunny
2024-06-01,Cereal,28,New York,1,06,Sunny
2024-06-01,Pasta,44,Philadelphia,1,06,Sunny
2024-06-01,Tomatoes,41,New York,1,06,Sunny
2024-06-01,Onions,61,Boston,1,06,Sunny
2024-06-01,Flour,43,Philadelphia,1,06,Sunny
2024-06-01,Sugar,30,New York,1,06,Sunny
2024-06-01,Salt,16,Boston,1,06,Sunny
2024-06-01,Pepper,26,Philadelphia,1,06,Sunny
2024-06-01,Olive Oil,16,New York,1,06,Sunny
2024-06-01,Vinegar,15,Boston,1,06,Sunny
2024-06-01,Honey,30,Philadelphia,1,06,Sunny
2024-06-01,Jam,25,New York,1,06,Sunny
2024-06-01,Peanut Butter,45,Boston,1,06,Sunny
2024-06-01,Almonds,43,Philadelphia,1,06,Sunny
2024-06-01,Bell Peppers,41,Boston,1,06,Sunny
2024-06-01,Cake Mixes,15,Philadelphia,1,06,Sunny
2024-06-01,Carrots,13,New York,1,06,Sunny
2024-06-01,Cooking Oil,34,Boston,1,06,Sunny
2024-06-01,Spinach,35,Boston,1,06,Sunny
2024-06-01,Lettuce,28,Philadelphia,1,06,Sunny
2024-06-02,Bananas,36,New York,2,06,Rainy
2024-06-02,Apples,81,New York,2,06,Rainy
2024-06-02,Milk,20,New York,2,06,Rainy
2024-06-02,Bread,15,Boston,2,06,Rainy
2024-06-02,Eggs,45,Boston,2,06,Rainy
2024-06-02,Orange Juice,30,Boston,2,06,Rainy
2024-06-02,Rice,26,Philadelphia,2,06,Rainy
2024-06-02,Chicken,45,Philadelphia,2,06,Rainy
2024-06-02,Hot Chocolate,26,New York,2,06,Rainy
2024-06-02,Soup,30,New York,2,06,Rainy
2024-06-02,Soft Drinks,57,New York,2,06,Rainy
2024-06-02,Ice Cream,87,Boston,2,06,Rainy
2024-06-02,Breadsticks,28,Boston,2,06,Rainy
2024-06-02,Potatoes,40,Philadelphia,2,06,Rainy
2024-06-02,Beef,12,Philadelphia,2,06,Rainy
2024-06-02,Cheese,28,New York,2,06,Rainy
2024-06-02,Yogurt,108,Philadelphia,2,06,Rainy
2024-06-02,Butter,22,Boston,2,06,Rainy
2024-06-02,Cereal,34,New York,2,06,Rainy
2024-06-02,Pasta,10,Philadelphia,2,06,Rainy
2024-06-02,Tomatoes,64,New York,2,06,Rainy
2024-06-02,Onions,7,Boston,2,06,Rainy
2024-06-02,Flour,22,Philadelphia,2,06,Rainy
2024-06-02,Sugar,47,New York,2,06,Rainy
2024-06-02,Salt,35,Boston,2,06,Rainy
2024-06-02,Pepper,11,Philadelphia,2,06,Rainy
2024-06-02,Olive Oil,40,New York,2,06,Rainy
2024-06-02,Vinegar,31,Boston,2,06,Rainy
2024-06-02,Honey,25,Philadelphia,2,06,Rainy
2024-06-02,Jam,15,New York,2,06,Rainy
2024-06-02,Peanut Butter,16,Boston,2,06,Rainy
2024-06-02,Almonds,31,Philadelphia,2,06,Rainy
2024-06-02,Bell Peppers,58,Boston,2,06,Rainy
2024-06-02,Cake Mixes,16,Philadelphia,2,06,Rainy
2024-06-02,Carrots,21,New York,2,06,Rainy
2024-06-02,Cooking Oil,14,Boston,2,06,Rainy
2024-06-02,Spinach,5,Boston,2,06,Rainy
2024-06-02,Lettuce,50,Philadelphia,2,06,Rainy
2024-06-03,Bananas,27,New York,3,06,Cloudy
2024-06-03,Apples,32,New York,3,06,Cloudy
2024-06-03,Milk,36,New York,3,06,Cloudy
2024-06-03,Bread,21,Boston,3,06,Cloudy
2024-06-03,Eggs,24,Boston,3,06,Cloudy
2024-06-03,Orange Juice,28,Boston,3,06,Cloudy
2024-06-03,Rice,4,Philadelphia,3,06,Cloudy
2024-06-03,Chicken,36,Philadelphia,3,06,Cloudy
2024-06-03,Hot Chocolate,13,New York,3,06,Cloudy
2024-06-03,Soup,15,New York,3,06,Cloudy
2024-06-03,Soft Drinks,90,New York,3,06,Cloudy
2024-06-03,Ice Cream,57,Boston,3,06,Cloudy
2024-06-03,Breadsticks,41,Boston,3,06,Cloudy
2024-06-03,Potatoes,36,Philadelphia,3,06,Cloudy
2024-06-03,Beef,45,Philadelphia,3,06,Cloudy
2024-06-03,Cheese,36,New York,3,06,Cloudy
2024-06-03,Yogurt,65,Philadelphia,3,06,Cloudy
2024-06-03,Butter,33,Boston,3,06,Cloudy
2024-06-03,Cereal,61,New York,3,06,Cloudy
2024-06-03,Pasta,55,Philadelphia,3,06,Cloudy
2024-06-03,Tomatoes,46,New York,3,06,Cloudy
2024-06-03,Onions,69,Boston,3,06,Cloudy
2024-06-03,Flour,24,Philadelphia,3,06,Cloudy
2024-06-03,Sugar,15,New York,3,06,Cloudy
2024-06-03,Salt,27,Boston,3,06,Cloudy
2024-06-03,Pepper,23,Philadelphia,3,06,Cloudy
2024-06-03,Olive Oil,30,New York,3,06,Cloudy
2024-06-03,Vinegar,16,Boston,3,06,Cloudy
2024-06-03,Honey,20,Philadelphia,3,06,Cloudy
2024-06-03,Jam,36,New York,3,06,Cloudy
2024-06-03,Peanut Butter,34,Boston,3,06,Cloudy
2024-06-03,Almonds,22,Philadelphia,3,06,Cloudy
2024-06-03,Bell Peppers,25,Boston,3,06,Cloudy
2024-06-03,Cake Mixes,31,Philadelphia,3,06,Cloudy
2024-06-03,Carrots,11,New York,3,06,Cloudy
2024-06-03,Cooking Oil,20,Boston,3,06,Cloudy
2024-06-03,Spinach,31,Boston,3,06,Cloudy
2024-06-03,Lettuce,41,Philadelphia,3,06,Cloudy
2024-06-04,Bananas,50,New York,4,06,Sunny
2024-06-04,Apples,32,New York,4,06,Sunny
2024-06-04,Milk,30,New York,4,06,Sunny
2024-06-04,Bread,61,Boston,4,06,Sunny
2024-06-04,Eggs,13,Boston,4,06,Sunny
2024-06-04,Orange Juice,27,Boston,4,06,Sunny
2024-06-04,Rice,21,Philadelphia,4,06,Sunny
2024-06-04,Chicken,39,Philadelphia,4,06,Sunny
2024-06-04,Hot Chocolate,33,New York,4,06,Sunny
2024-06-04,Soup,32,New York,4,06,Sunny
2024-06-04,Soft Drinks,104,New York,4,06,Sunny
2024-06-04,Ice Cream,84,Boston,4,06,Sunny
2024-06-04,Breadsticks,77,Boston,4,06,Sunny
2024-06-04,Potatoes,35,Philadelphia,4,06,Sunny
2024-06-04,Beef,3,Philadelphia,4,06,Sunny
2024-06-04,Cheese,52,New York,4,06,Sunny
2024-06-04,Yogurt,16,Philadelphia,4,06,Sunny
2024-06-04,Butter,25,Boston,4,06,Sunny
2024-06-04,Cereal,28,New York,4,06,Sunny
2024-06-04,Pasta,7,Philadelphia,4,06,Sunny
2024-06-04,Tomatoes,29,New York,4,06,Sunny
2024-06-04,Onions,21,Boston,4,06,Sunny
2024-06-04,Flour,19,Philadelphia,4,06,Sunny
2024-06-04,Sugar,46,New York,4,06,Sunny
2024-06-04,Salt,12,Boston,4,06,Sunny
2024-06-04,Pepper,25,Philadelphia,4,06,Sunny
2024-06-04,Olive Oil,9,New York,4,06,Sunny
2024-06-04,Vinegar,13,Boston,4,06,Sunny
2024-06-04,Honey,30,Philadelphia,4,06,Sunny
2024-06-04,Jam,28,New York,4,06,Sunny
2024-06-04,Peanut Butter,43,Boston,4,06,Sunny
2024-06-04,Almonds,18,Philadelphia,4,06,Sunny
2024-06-04,Bell Peppers,67,Boston,4,06,Sunny
2024-06-04,Cake Mixes,5,Philadelphia,4,06,Sunny
2024-06-04,Carrots,21,New York,4,06,Sunny
2024-06-04,Cooking Oil,31,Boston,4,06,Sunny
2024-06-04,Spinach,15,Boston,4,06,Sunny
2024-06-04,Lettuce,50,Philadelphia,4,06,Sunny
2024-06-05,Bananas,49,New York,5,06,Sunny
2024-06-05,Apples,74,New York,5,06,Sunny
2024-06-05,Milk,20,New York,5,06,Sunny
2024-06-05,Bread,23,Boston,5,06,Sunny
2024-06-05,Eggs,32,Boston,5,06,Sunny
2024-06-05,Orange Juice,17,Boston,5,06,Sunny
2024-06-05,Rice,17,Philadelphia,5,06,Sunny
2024-06-05,Chicken,32,Philadelphia,5,06,Sunny
2024-06-05,Hot Chocolate,26,New York,5,06,Sunny
2024-06-05,Soup,24,New York,5,06,Sunny
2024-06-05,Soft Drinks,36,New York,5,06,Sunny
2024-06-05,Ice Cream,36,Boston,5,06,Sunny
2024-06-05,Breadsticks,46,Boston,5,06,Sunny
2024-06-05,Potatoes,21,Philadelphia,5,06,Sunny
2024-06-05,Beef,37,Philadelphia,5,06,Sunny
2024-06-05,Cheese,19,New York,5,06,Sunny
2024-06-05,Yogurt,95,Philadelphia,5,06,Sunny
2024-06-05,Butter,27,Boston,5,06,Sunny
2024-06-05,Cereal,49,New York,5,06,Sunny
2024-06-05,Pasta,44,Philadelphia,5,06,Sunny
2024-06-05,Tomatoes,40,New York,5,06,Sunny
2024-06-05,Onions,52,Boston,5,06,Sunny
2024-06-05,Flour,42,Philadelphia,5,06,Sunny
2024-06-05,Sugar,22,New York,5,06,Sunny
2024-06-05,Salt,30,Boston,5,06,Sunny
2024-06-05,Pepper,25,Philadelphia,5,06,Sunny
2024-06-05,Olive Oil,35,New York,5,06,Sunny
2024-06-05,Vinegar,25,Boston,5,06,Sunny
2024-06-05,Honey,35,Philadelphia,5,06,Sunny
2024-06-05,Jam,16,New York,5,06,Sunny
2024-06-05,Peanut Butter,32,Boston,5,06,Sunny
2024-06-05,Almonds,36,Philadelphia,5,06,Sunny
2024-06-05,Bell Peppers,29,Boston,5,06,Sunny
2024-06-05,Cake Mixes,23,Philadelphia,5,06,Sunny
2024-06-05,Carrots,14,New York,5,06,Sunny
2024-06-05,Cooking Oil,21,Boston,5,06,Sunny
2024-06-05,Spinach,34,Boston,5,06,Sunny
2024-06-05,Lettuce,51,Philadelphia,5,06,Sunny
2024-07-01,Bananas,47,New York,1,07,Sunny
2024-07-01,Apples,74,New York,1,07,Sunny
2024-07-01,Milk,20,New York,1,07,Sunny
2024-07-01,Bread,46,Boston,1,07,Sunny
2024-07-01,Eggs,20,Boston,1,07,Sunny
2024-07-01,Orange Juice,36,Boston,1,07,Sunny
2024-07-01,Rice,13,Philadelphia,1,07,Sunny
2024-07-01,Chicken,38,Philadelphia,1,07,Sunny
2024-07-01,Hot Chocolate,23,New York,1,07,Sunny
2024-07-01,Soup,21,New York,1,07,Sunny
2024-07-01,Soft Drinks,70,New York,1,07,Sunny
2024-07-01,Ice Cream,95,Boston,1,07,Sunny
2024-07-01,Breadsticks,38,Boston,1,07,Sunny
2024-07-01,Potatoes,37,Philadelphia,1,07,Sunny
2024-07-01,Beef,27,Philadelphia,1,07,Sunny
2024-07-01,Cheese,50,New York,1,07,Sunny
2024-07-01,Yogurt,69,Philadelphia,1,07,Sunny
2024-07-01,Butter,35,Boston,1,07,Sunny
2024-07-01,Cereal,59,New York,1,07,Sunny
2024-07-01,Pasta,39,Philadelphia,1,07,Sunny
2024-07-01,Tomatoes,52,New York,1,07,Sunny
2024-07-01,Onions,40,Boston,1,07,Sunny
2024-07-01,Flour,23,Philadelphia,1,07,Sunny
2024-07-01,Sugar,29,New York,1,07,Sunny
2024-07-01,Salt,31,Boston,1,07,Sunny
2024-07-01,Pepper,28,Philadelphia,1,07,Sunny
2024-07-01,Olive Oil,19,New York,1,07,Sunny
2024-07-01,Vinegar,19,Boston,1,07,Sunny
2024-07-01,Honey,36,Philadelphia,1,07,Sunny
2024-07-01,Jam,32,New York,1,07,Sunny
2024-07-01,Peanut Butter,25,Boston,1,07,Sunny
2024-07-01,Almonds,31,Philadelphia,1,07,Sunny
2024-07-01,Bell Peppers,47,Boston,1,07,Sunny
2024-07-01,Cake Mixes,10,Philadelphia,1,07,Sunny
2024-07-01,Carrots,15,New York,1,07,Sunny
2024-07-01,Cooking Oil,16,Boston,1,07,Sunny
2024-07-01,Spinach,13,Boston,1,07,Sunny
2024-07-01,Lettuce,66,Philadelphia,1,07,Sunny
2024-07-02,Bananas,31,New York,2,07,Sunny
2024-07-02,Apples,53,New York,2,07,Sunny
2024-07-02,Milk,44,New York,2,07,Sunny
2024-07-02,Bread,40,Boston,2,07,Sunny
2024-07-02,Eggs,36,Boston,2,07,Sunny
2024-07-02,Orange Juice,38,Boston,2,07,Sunny
2024-07-02,Rice,20,Philadelphia,2,07,Sunny
2024-07-02,Chicken,56,Philadelphia,2,07,Sunny
2024-07-02,Hot Chocolate,29,New York,2,07,Sunny
2024-07-02,Soup,28,New York,2,07,Sunny
2024-07-02,Soft Drinks,69,New York,2,07,Sunny
2024-07-02,Ice Cream,38,Boston,2,07,Sunny
2024-07-02,Breadsticks,43,Boston,2,07,Sunny
2024-07-02,Potatoes,22,Philadelphia,2,07,Sunny
2024-07-02,Beef,11,Philadelphia,2,07,Sunny
2024-07-02,Cheese,26,New York,2,07,Sunny
2024-07-02,Yogurt,75,Philadelphia,2,07,Sunny
2024-07-02,Butter,25,Boston,2,07,Sunny
2024-07-02,Cereal,13,New York,2,07,Sunny
2024-07-02,Pasta,33,Philadelphia,2,07,Sunny
2024-07-02,Tomatoes,34,New York,2,07,Sunny
2024-07-02,Onions,63,Boston,2,07,Sunny
2024-07-02,Flour,36,Philadelphia,2,07,Sunny
2024-07-02,Sugar,45,New York,2,07,Sunny
2024-07-02,Salt,31,Boston,2,07,Sunny
2024-07-02,Pepper,19,Philadelphia,2,07,Sunny
2024-07-02,Olive Oil,49,New York,2,07,Sunny
2024-07-02,Vinegar,21,Boston,2,07,Sunny
2024-07-02,Honey,13,Philadelphia,2,07,Sunny
2024-07-02,Jam,24,New York,2,07,Sunny
2024-07-02,Peanut Butter,31,Boston,2,07,Sunny
2024-07-02,Almonds,32,Philadelphia,2,07,Sunny
2024-07-02,Bell Peppers,53,Boston,2,07,Sunny
2024-07-02,Cake Mixes,17,Philadelphia,2,07,Sunny
2024-07-02,Carrots,16,New York,2,07,Sunny
2024-07-02,Cooking Oil,28,Boston,2,07,Sunny
2024-07-02,Spinach,34,Boston,2,07,Sunny
2024-07-02,Lettuce,34,Philadelphia,2,07,Sunny
2024-07-03,Bananas,48,New York,3,07,Cloudy
2024-07-03,Apples,31,New York,3,07,Cloudy
2024-07-03,Milk,26,New York,3,07,Cloudy
2024-07-03,Bread,24,Boston,3,07,Cloudy
2024-07-03,Eggs,20,Boston,3,07,Cloudy
2024-07-03,Orange Juice,17,Boston,3,07,Cloudy
2024-07-03,Rice,15,Philadelphia,3,07,Cloudy
2024-07-03,Chicken,25,Philadelphia,3,07,Cloudy
2024-07-03,Hot Chocolate,45,New York,3,07,Cloudy
2024-07-03,Soup,19,New York,3,07,Cloudy
2024-07-03,Soft Drinks,105,New York,3,07,Cloudy
2024-07-03,Ice Cream,74,Boston,3,07,Cloudy
2024-07-03,Breadsticks,59,Boston,3,07,Cloudy
2024-07-03,Potatoes,31,Philadelphia,3,07,Cloudy
2024-07-03,Beef,28,Philadelphia,3,07,Cloudy
2024-07-03,Cheese,28,New York,3,07,Cloudy
2024-07-03,Yogurt,57,Philadelphia,3,07,Cloudy
2024-07-03,Butter,11,Boston,3,07,Cloudy
2024-07-03,Cereal,56,New York,3,07,Cloudy
2024-07-03,Pasta,20,Philadelphia,3,07,Cloudy
2024-07-03,Tomatoes,69,New York,3,07,Cloudy
2024-07-03,Onions,26,Boston,3,07,Cloudy
2024-07-03,Flour,47,Philadelphia,3,07,Cloudy
2024-07-03,Sugar,16,New York,3,07,Cloudy
2024-07-03,Salt,16,Boston,3,07,Cloudy
2024-07-03,Pepper,20,Philadelphia,3,07,Cloudy
2024-07-03,Olive Oil,18,New York,3,07,Cloudy
2024-07-03,Vinegar,17,Boston,3,07,Cloudy
2024-07-03,Honey,29,Philadelphia,3,07,Cloudy
2024-07-03,Jam,33,New York,3,07,Cloudy
2024-07-03,Peanut Butter,65,Boston,3,07,Cloudy
2024-07-03,Almonds,44,Philadelphia,3,07,Cloudy
2024-07-03,Bell Peppers,38,Boston,3,07,Cloudy
2024-07-03,Cake Mixes,14,Philadelphia,3,07,Cloudy
2024-07-03,Carrots,5,New York,3,07,Cloudy
2024-07-03,Cooking Oil,32,Boston,3,07,Cloudy
2024-07-03,Spinach,21,Boston,3,07,Cloudy
2024-07-03,Lettuce,30,Philadelphia,3,07,Cloudy
2024-07-04,Bananas,35,New York,4,07,Sunny
2024-07-04,Apples,37,New York,4,07,Sunny
2024-07-04,Milk,25,New York,4,07,Sunny
2024-07-04,Bread,24,Boston,4,07,Sunny
2024-07-04,Eggs,25,Boston,4,07,Sunny
2024-07-04,Orange Juice,27,Boston,4,07,Sunny
2024-07-04,Rice,4,Philadelphia,4,07,Sunny
2024-07-04,Chicken,25,Philadelphia,4,07,Sunny
2024-07-04,Hot Chocolate,6,New York,4,07,Sunny
2024-07-04,Soup,48,New York,4,07,Sunny
2024-07-04,Soft Drinks,49,New York,4,07,Sunny
2024-07-04,Ice Cream,74,Boston,4,07,Sunny
2024-07-04,Breadsticks,50,Boston,4,07,Sunny
2024-07-04,Potatoes,36,Philadelphia,4,07,Sunny
2024-07-04,Beef,34,Philadelphia,4,07,Sunny
2024-07-04,Cheese,39,New York,4,07,Sunny
2024-07-04,Yogurt,78,Philadelphia,4,07,Sunny
2024-07-04,Butter,50,Boston,4,07,Sunny
2024-07-04,Cereal,28,New York,4,07,Sunny
2024-07-04,Pasta,47,Philadelphia,4,07,Sunny
2024-07-04,Tomatoes,18,New York,4,07,Sunny
2024-07-04,Onions,52,Boston,4,07,Sunny
2024-07-04,Flour,11,Philadelphia,4,07,Sunny
2024-07-04,Sugar,48,New York,4,07,Sunny
2024-07-04,Salt,26,Boston,4,07,Sunny
2024-07-04,Pepper,31,Philadelphia,4,07,Sunny
2024-07-04,Olive Oil,16,New York,4,07,Sunny
2024-07-04,Vinegar,25,Boston,4,07,Sunny
2024-07-04,Honey,48,Philadelphia,4,07,Sunny
2024-07-04,Jam,5,New York,4,07,Sunny
2024-07-04,Peanut Butter,36,Boston,4,07,Sunny
2024-07-04,Almonds,33,Philadelphia,4,07,Sunny
2024-07-04,Bell Peppers,48,Boston,4,07,Sunny
2024-07-04,Cake Mixes,17,Philadelphia,4,07,Sunny
2024-07-04,Carrots,17,New York,4,07,Sunny
2024-07-04,Cooking Oil,15,Boston,4,07,Sunny
2024-07-04,Spinach,16,Boston,4,07,Sunny
2024-07-04,Lettuce,60,Philadelphia,4,07,Sunny
2024-07-05,Bananas,49,New York,5,07,Sunny
2024-07-05,Apples,65,New York,5,07,Sunny
2024-07-05,Milk,45,New York,5,07,Sunny
2024-07-05,Bread,46,Boston,5,07,Sunny
2024-07-05,Eggs,19,Boston,5,07,Sunny
2024-07-05,Orange Juice,32,Boston,5,07,Sunny
2024-07-05,Rice,18,Philadelphia,5,07,Sunny
2024-07-05,Chicken,56,Philadelphia,5,07,Sunny
2024-07-05,Hot Chocolate,37,New York,5,07,Sunny
2024-07-05,Soup,14,New York,5,07,Sunny
2024-07-05,Soft Drinks,57,New York,5,07,Sunny
2024-07-05,Ice Cream,59,Boston,5,07,Sunny
2024-07-05,Breadsticks,70,Boston,5,07,Sunny
2024-07-05,Potatoes,34,Philadelphia,5,07,Sunny
2024-07-05,Beef,20,Philadelphia,5,07,Sunny
2024-07-05,Cheese,47,New York,5,07,Sunny
2024-07-05,Yogurt,51,Philadelphia,5,07,Sunny
2024-07-05,Butter,19,Boston,5,07,Sunny
2024-07-05,Cereal,54,New York,5,07,Sunny
2024-07-05,Pasta,31,Philadelphia,5,07,Sunny
2024-07-05,Tomatoes,57,New York,5,07,Sunny
2024-07-05,Onions,39,Boston,5,07,Sunny
2024-07-05,Flour,43,Philadelphia,5,07,Sunny
2024-07-05,Sugar,32,New York,5,07,Sunny
2024-07-05,Salt,26,Boston,5,07,Sunny
2024-07-05,Pepper,22,Philadelphia,5,07,Sunny
2024-07-05,Olive Oil,38,New York,5,07,Sunny
2024-07-05,Vinegar,28,Boston,5,07,Sunny
2024-07-05,Honey,24,Philadelphia,5,07,Sunny
2024-07-05,Jam,36,New York,5,07,Sunny
2024-07-05,Peanut Butter,23,Boston,5,07,Sunny
2024-07-05,Almonds,20,Philadelphia,5,07,Sunny
2024-07-05,Bell Peppers,44,Boston,5,07,Sunny
2024-07-05,Cake Mixes,22,Philadelphia,5,07,Sunny
2024-07-05,Carrots,17,New York,5,07,Sunny
2024-07-05,Cooking Oil,19,Boston,5,07,Sunny
2024-07-05,Spinach,26,Boston,5,07,Sunny
2024-07-05,Lettuce,40,Philadelphia,5,07,Sunny
2024-08-01,Bananas,58,New York,1,08,Sunny
2024-08-01,Apples,32,New York,1,08,Sunny
2024-08-01,Milk,30,New York,1,08,Sunny
2024-08-01,Bread,51,Boston,1,08,Sunny
2024-08-01,Eggs,20,Boston,1,08,Sunny
2024-08-01,Orange Juice,17,Boston,1,08,Sunny
2024-08-01,Rice,12,Philadelphia,1,08,Sunny
2024-08-01,Chicken,48,Philadelphia,1,08,Sunny
2024-08-01,Hot Chocolate,34,New York,1,08,Sunny
2024-08-01,Soup,26,New York,1,08,Sunny
2024-08-01,Soft Drinks,87,New York,1,08,Sunny
2024-08-01,Ice Cream,88,Boston,1,08,Sunny
2024-08-01,Breadsticks,35,Boston,1,08,Sunny
2024-08-01,Potatoes,22,Philadelphia,1,08,Sunny
2024-08-01,Beef,26,Philadelphia,1,08,Sunny
2024-08-01,Cheese,58,New York,1,08,Sunny
2024-08-01,Yogurt,87,Philadelphia,1,08,Sunny
2024-08-01,Butter,28,Boston,1,08,Sunny
2024-08-01,Cereal,49,New York,1,08,Sunny
2024-08-01,Pasta,26,Philadelphia,1,08,Sunny
2024-08-01,Tomatoes,31,New York,1,08,Sunny
2024-08-01,Onions,46,Boston,1,08,Sunny
2024-08-01,Flour,40,Philadelphia,1,08,Sunny
2024-08-01,Sugar,33,New York,1,08,Sunny
2024-08-01,Salt,15,Boston,1,08,Sunny
2024-08-01,Pepper,38,Philadelphia,1,08,Sunny
2024-08-01,Olive Oil,24,New York,1,08,Sunny
2024-08-01,Vinegar,13,Boston,1,08,Sunny
2024-08-01,Honey,40,Philadelphia,1,08,Sunny
2024-08-01,Jam,25,New York,1,08,Sunny
2024-08-01,Peanut Butter,30,Boston,1,08,Sunny
2024-08-01,Almonds,35,Philadelphia,1,08,Sunny
2024-08-01,Bell Peppers,51,Boston,1,08,Sunny
2024-08-01,Cake Mixes,16,Philadelphia,1,08,Sunny
2024-08-01,Carrots,14,New York,1,08,Sunny
2024-08-01,Cooking Oil,28,Boston,1,08,Sunny
2024-08-01,Spinach,27,Boston,1,08,Sunny
2024-08-01,Lettuce,41,Philadelphia,1,08,Sunny
2024-08-02,Bananas,30,New York,2,08,Cloudy
2024-08-02,Apples,53,New York,2,08,Cloudy
