Date,Grocery.Item,Quantity.Sold,Location,Day,Month,Weather
2024-10-04,Apples,71,New York,4,10,Rainy
2024-10-04,Milk,50,New York,4,10,Rainy
2024-10-04,Bread,49,Boston,4,10,Rainy
2024-10-04,Eggs,8,Boston,4,10,Rainy
2024-10-04,Orange Juice,25,Boston,4,10,Rainy
2024-10-04,Rice,9,Philadelphia,4,10,Rainy
2024-10-04,Chicken,20,Philadelphia,4,10,Rainy
2024-10-04,Hot Chocolate,10,New York,4,10,Rainy
2024-10-04,Soup,21,New York,4,10,Rainy
2024-10-04,Soft Drinks,78,New York,4,10,Rainy
2024-10-04,Ice Cream,6,Boston,4,10,Rainy
2024-10-04,Breadsticks,17,Boston,4,10,Rainy
2024-10-04,Potatoes,44,Philadelphia,4,10,Rainy
2024-10-04,Beef,4,Philadelphia,4,10,Rainy
2024-10-04,Cheese,36,New York,4,10,Rainy
2024-10-04,Yogurt,78,Philadelphia,4,10,Rainy
2024-10-04,Butter,60,Boston,4,10,Rainy
2024-10-04,Cereal,50,New York,4,10,Rainy
2024-10-04,Pasta,37,Philadelphia,4,10,Rainy
2024-10-04,Tomatoes,71,New York,4,10,Rainy
2024-10-04,Onions,49,Boston,4,10,Rainy
2024-10-04,Flour,36,Philadelphia,4,10,Rainy
2024-10-04,Sugar,21,New York,4,10,Rainy
2024-10-04,Salt,21,Boston,4,10,Rainy
2024-10-04,Pepper,31,Philadelphia,4,10,Rainy
2024-10-04,Olive Oil,45,New York,4,10,Rainy
2024-10-04,Vinegar,42,Boston,4,10,Rainy
2024-10-04,Honey,45,Philadelphia,4,10,Rainy
2024-10-04,Jam,16,New York,4,10,Rainy
2024-10-04,Peanut Butter,64,Boston,4,10,Rainy
2024-10-04,Almonds,40,Philadelphia,4,10,Rainy
2024-10-04,Lettuce,51,New York,4,10,Rainy
2024-10-04,Bell Peppers,43,Boston,4,10,Rainy
2024-10-04,Spinach,37,Philadelphia,4,10,Rainy
2024-10-04,Carrots,14,New York,4,10,Rainy
2024-10-04,Cooking Oil,30,Boston,4,10,Rainy
2024-10-04,Cake Mixes,23,Philadelphia,4,10,Rainy
2024-10-05,Bananas,64,New York,5,10,Cloudy
2024-10-05,Apples,71,New York,5,10,Cloudy
2024-10-05,Milk,30,New York,5,10,Cloudy
2024-10-05,Bread,34,Boston,5,10,Cloudy
2024-10-05,Eggs,26,Boston,5,10,Cloudy
2024-10-05,Orange Juice,33,Boston,5,10,Cloudy
2024-10-05,Rice,7,Philadelphia,5,10,Cloudy
2024-10-05,Chicken,52,Philadelphia,5,10,Cloudy
2024-10-05,Hot Chocolate,44,New York,5,10,Cloudy
2024-10-05,Soup,42,New York,5,10,Cloudy
2024-10-05,Soft Drinks,105,New York,5,10,Cloudy
2024-10-05,Ice Cream,108,Boston,5,10,Cloudy
2024-10-05,Breadsticks,72,Boston,5,10,Cloudy
2024-10-05,Potatoes,18,Philadelphia,5,10,Cloudy
2024-10-05,Beef,25,Philadelphia,5,10,Cloudy
2024-10-05,Cheese,31,New York,5,10,Cloudy
2024-10-05,Yogurt,49,Philadelphia,5,10,Cloudy
2024-10-05,Butter,23,Boston,5,10,Cloudy
2024-10-05,Cereal,57,New York,5,10,Cloudy
2024-10-05,Pasta,48,Philadelphia,5,10,Cloudy
2024-10-05,Tomatoes,29,New York,5,10,Cloudy
2024-10-05,Onions,48,Boston,5,10,Cloudy
2024-10-05,Flour,56,Philadelphia,5,10,Cloudy
2024-10-05,Sugar,59,New York,5,10,Cloudy
2024-10-05,Salt,29,Boston,5,10,Cloudy
2024-10-05,Pepper,36,Philadelphia,5,10,Cloudy
2024-10-05,Olive Oil,38,New York,5,10,Cloudy
2024-10-05,Vinegar,17,Boston,5,10,Cloudy
2024-10-05,Honey,20,Philadelphia,5,10,Cloudy
2024-10-05,Jam,47,New York,5,10,Cloudy
2024-10-05,Peanut Butter,28,Boston,5,10,Cloudy
2024-10-05,Almonds,38,Philadelphia,5,10,Cloudy
2024-10-05,Lettuce,23,New York,5,10,Cloudy
2024-10-05,Bell Peppers,34,Boston,5,10,Cloudy
2024-10-05,Spinach,24,Philadelphia,5,10,Cloudy
2024-10-05,Carrots,32,New York,5,10,Cloudy
2024-10-05,Cooking Oil,30,Boston,5,10,Cloudy
2024-10-05,Cake Mixes,34,Philadelphia,5,10,Cloudy
2024-11-01,Bananas,40,New York,1,11,Cloudy
2024-11-01,Apples,31,New York,1,11,Cloudy
2024-11-01,Milk,31,New York,1,11,Cloudy
2024-11-01,Bread,39,Boston,1,11,Cloudy
2024-11-01,Eggs,9,Boston,1,11,Cloudy
2024-11-01,Orange Juice,56,Boston,1,11,Cloudy
2024-11-01,Rice,67,Philadelphia,1,11,Cloudy
2024-11-01,Chicken,76,Philadelphia,1,11,Cloudy
2024-11-01,Hot Chocolate,96,New York,1,11,Cloudy
2024-11-01,Soup,81,New York,1,11,Cloudy
2024-11-01,Breadsticks,60,Boston,1,11,Cloudy
2024-11-01,Potatoes,55,Philadelphia,1,11,Cloudy
2024-11-01,Beef,26,Philadelphia,1,11,Cloudy
2024-11-01,Cheese,45,New York,1,11,Cloudy
2024-11-01,Yogurt,11,Philadelphia,1,11,Cloudy
2024-11-01,Butter,48,Boston,1,11,Cloudy
2024-11-01,Cereal,29,New York,1,11,Cloudy
2024-11-01,Pasta,59,Philadelphia,1,11,Cloudy
2024-11-01,Tomatoes,74,New York,1,11,Cloudy
2024-11-01,Onions,64,Boston,1,11,Cloudy
2024-11-01,Flour,56,Philadelphia,1,11,Cloudy
2024-11-01,Sugar,59,New York,1,11,Cloudy
2024-11-01,Salt,42,Boston,1,11,Cloudy
2024-11-01,Pepper,46,Philadelphia,1,11,Cloudy
2024-11-01,Olive Oil,27,New York,1,11,Cloudy
2024-11-01,Vinegar,38,Boston,1,11,Cloudy
2024-11-01,Honey,43,Philadelphia,1,11,Cloudy
2024-11-01,Jam,26,New York,1,11,Cloudy
2024-11-01,Peanut Butter,24,Boston,1,11,Cloudy
2024-11-01,Almonds,46,Philadelphia,1,11,Cloudy
2024-11-01,Lettuce,43,New York,1,11,Cloudy
2024-11-01,Bell Peppers,54,Boston,1,11,Cloudy
2024-11-01,Spinach,51,Philadelphia,1,11,Cloudy
2024-11-01,Carrots,29,New York,1,11,Cloudy
2024-11-01,Cooking Oil,26,Boston,1,11,Cloudy
2024-11-01,Cake Mixes,28,Philadelphia,1,11,Cloudy
2024-11-01,Soft Drinks,22,New York,1,11,Cloudy
2024-11-01,Ice Cream,16,Boston,1,11,Cloudy
2024-11-02,Bananas,82,New York,2,11,Rainy
2024-11-02,Apples,67,New York,2,11,Rainy
2024-11-02,Milk,51,New York,2,11,Rainy
2024-11-02,Bread,57,Boston,2,11,Rainy
2024-11-02,Eggs,28,Boston,2,11,Rainy
2024-11-02,Orange Juice,3,Boston,2,11,Rainy
2024-11-02,Rice,29,Philadelphia,2,11,Rainy
2024-11-02,Chicken,12,Philadelphia,2,11,Rainy
2024-11-02,Hot Chocolate,73,New York,2,11,Rainy
2024-11-02,Soup,93,New York,2,11,Rainy
2024-11-02,Breadsticks,72,Boston,2,11,Rainy
2024-11-02,Potatoes,53,Philadelphia,2,11,Rainy
2024-11-02,Beef,68,Philadelphia,2,11,Rainy
2024-11-02,Cheese,49,New York,2,11,Rainy
2024-11-02,Yogurt,14,Philadelphia,2,11,Rainy
2024-11-02,Butter,10,Boston,2,11,Rainy
2024-11-02,Cereal,90,New York,2,11,Rainy
2024-11-02,Pasta,24,Philadelphia,2,11,Rainy
2024-11-02,Tomatoes,22,New York,2,11,Rainy
2024-11-02,Onions,17,Boston,2,11,Rainy
2024-11-02,Flour,32,Philadelphia,2,11,Rainy
2024-11-02,Sugar,19,New York,2,11,Rainy
2024-11-02,Salt,27,Boston,2,11,Rainy
2024-11-02,Pepper,20,Philadelphia,2,11,Rainy
2024-11-02,Olive Oil,35,New York,2,11,Rainy
2024-11-02,Vinegar,34,Boston,2,11,Rainy
2024-11-02,Honey,27,Philadelphia,2,11,Rainy
2024-11-02,Jam,48,New York,2,11,Rainy
2024-11-02,Peanut Butter,45,Boston,2,11,Rainy
2024-11-02,Almonds,49,Philadelphia,2,11,Rainy
2024-11-02,Lettuce,8,New York,2,11,Rainy
2024-11-02,Bell Peppers,20,Boston,2,11,Rainy
2024-11-02,Spinach,33,Philadelphia,2,11,Rainy
2024-11-02,Carrots,35,New York,2,11,Rainy
2024-11-02,Cooking Oil,44,Boston,2,11,Rainy
2024-11-02,Cake Mixes,29,Philadelphia,2,11,Rainy
2024-11-02,Soft Drinks,19,New York,2,11,Rainy
2024-11-02,Ice Cream,5,Boston,2,11,Rainy
2024-11-03,Bananas,45,New York,3,11,Sunny
2024-11-03,Apples,74,New York,3,11,Sunny
2024-11-03,Milk,44,New York,3,11,Sunny
2024-11-03,Bread,53,Boston,3,11,Sunny
2024-11-03,Eggs,9,Boston,3,11,Sunny
2024-11-03,Orange Juice,37,Boston,3,11,Sunny
2024-11-03,Rice,90,Philadelphia,3,11,Sunny
2024-11-03,Chicken,78,Philadelphia,3,11,Sunny
2024-11-03,Hot Chocolate,117,New York,3,11,Sunny
2024-11-03,Soup,26,New York,3,11,Sunny
2024-11-03,Breadsticks,44,Boston,3,11,Sunny
2024-11-03,Potatoes,19,Philadelphia,3,11,Sunny
2024-11-03,Beef,7,Philadelphia,3,11,Sunny
2024-11-03,Cheese,43,New York,3,11,Sunny
2024-11-03,Yogurt,11,Philadelphia,3,11,Sunny
2024-11-03,Butter,44,Boston,3,11,Sunny
2024-11-03,Cereal,27,New York,3,11,Sunny
2024-11-03,Pasta,27,Philadelphia,3,11,Sunny
2024-11-03,Tomatoes,59,New York,3,11,Sunny
2024-11-03,Onions,82,Boston,3,11,Sunny
2024-11-03,Flour,17,Philadelphia,3,11,Sunny
2024-11-03,Sugar,33,New York,3,11,Sunny
2024-11-03,Salt,30,Boston,3,11,Sunny
2024-11-03,Pepper,16,Philadelphia,3,11,Sunny
2024-11-03,Olive Oil,52,New York,3,11,Sunny
2024-11-03,Vinegar,9,Boston,3,11,Sunny
2024-11-03,Honey,45,Philadelphia,3,11,Sunny
2024-11-03,Jam,19,New York,3,11,Sunny
2024-11-03,Peanut Butter,58,Boston,3,11,Sunny
2024-11-03,Almonds,12,Philadelphia,3,11,Sunny
2024-11-03,Lettuce,31,New York,3,11,Sunny
2024-11-03,Bell Peppers,69,Boston,3,11,Sunny
2024-11-03,Spinach,20,Philadelphia,3,11,Sunny
2024-11-03,Carrots,15,New York,3,11,Sunny
2024-11-03,Cooking Oil,61,Boston,3,11,Sunny
2024-11-03,Cake Mixes,24,Philadelphia,3,11,Sunny
2024-11-03,Soft Drinks,21,New York,3,11,Sunny
2024-11-03,Ice Cream,20,Boston,3,11,Sunny
2024-11-04,Bananas,9,New York,4,11,Cloudy
2024-11-04,Apples,92,New York,4,11,Cloudy
2024-11-04,Milk,20,New York,4,11,Cloudy
2024-11-04,Bread,45,Boston,4,11,Cloudy
2024-11-04,Eggs,19,Boston,4,11,Cloudy
2024-11-04,Orange Juice,39,Boston,4,11,Cloudy
2024-11-04,Rice,81,Philadelphia,4,11,Cloudy
2024-11-04,Chicken,38,Philadelphia,4,11,Cloudy
2024-11-04,Hot Chocolate,32,New York,4,11,Cloudy
2024-11-04,Soup,72,New York,4,11,Cloudy
2024-11-04,Breadsticks,65,Boston,4,11,Cloudy
2024-11-04,Potatoes,46,Philadelphia,4,11,Cloudy
2024-11-04,Beef,57,Philadelphia,4,11,Cloudy
2024-11-04,Cheese,58,New York,4,11,Cloudy
2024-11-04,Yogurt,21,Philadelphia,4,11,Cloudy
2024-11-04,Butter,49,Boston,4,11,Cloudy
2024-11-04,Cereal,60,New York,4,11,Cloudy
2024-11-04,Pasta,57,Philadelphia,4,11,Cloudy
2024-11-04,Tomatoes,87,New York,4,11,Cloudy
2024-11-04,Onions,62,Boston,4,11,Cloudy
2024-11-04,Flour,38,Philadelphia,4,11,Cloudy
2024-11-04,Sugar,55,New York,4,11,Cloudy
2024-11-04,Salt,23,Boston,4,11,Cloudy
2024-11-04,Pepper,37,Philadelphia,4,11,Cloudy
2024-11-04,Olive Oil,27,New York,4,11,Cloudy
2024-11-04,Vinegar,36,Boston,4,11,Cloudy
2024-11-04,Honey,53,Philadelphia,4,11,Cloudy
2024-11-04,Jam,28,New York,4,11,Cloudy
2024-11-04,Peanut Butter,60,Boston,4,11,Cloudy
2024-11-04,Almonds,38,Philadelphia,4,11,Cloudy
2024-11-04,Lettuce,37,New York,4,11,Cloudy
2024-11-04,Bell Peppers,41,Boston,4,11,Cloudy
2024-11-04,Spinach,33,Philadelphia,4,11,Cloudy
2024-11-04,Carrots,17,New York,4,11,Cloudy
2024-11-04,Cooking Oil,19,Boston,4,11,Cloudy
2024-11-04,Cake Mixes,45,Philadelphia,4,11,Cloudy
2024-11-04,Soft Drinks,5,New York,4,11,Cloudy
2024-11-04,Ice Cream,8,Boston,4,11,Cloudy
2024-11-05,Bananas,74,New York,5,11,Cloudy
2024-11-05,Apples,36,New York,5,11,Cloudy
2024-11-05,Milk,54,New York,5,11,Cloudy
2024-11-05,Bread,26,Boston,5,11,Cloudy
2024-11-05,Eggs,15,Boston,5,11,Cloudy
2024-11-05,Orange Juice,55,Boston,5,11,Cloudy
2024-11-05,Rice,43,Philadelphia,5,11,Cloudy
2024-11-05,Chicken,56,Philadelphia,5,11,Cloudy
2024-11-05,Hot Chocolate,92,New York,5,11,Cloudy
2024-11-05,Soup,88,New York,5,11,Cloudy
2024-11-05,Breadsticks,59,Boston,5,11,Cloudy
2024-11-05,Potatoes,67,Philadelphia,5,11,Cloudy
2024-11-05,Beef,42,Philadelphia,5,11,Cloudy
2024-11-05,Cheese,35,New York,5,11,Cloudy
2024-11-05,Yogurt,13,Philadelphia,5,11,Cloudy
2024-11-05,Butter,29,Boston,5,11,Cloudy
2024-11-05,Cereal,44,New York,5,11,Cloudy
2024-11-05,Pasta,43,Philadelphia,5,11,Cloudy
2024-11-05,Tomatoes,28,New York,5,11,Cloudy
2024-11-05,Onions,35,Boston,5,11,Cloudy
2024-11-05,Flour,57,Philadelphia,5,11,Cloudy
2024-11-05,Sugar,44,New York,5,11,Cloudy
2024-11-05,Salt,48,Boston,5,11,Cloudy
2024-11-05,Pepper,41,Philadelphia,5,11,Cloudy
2024-11-05,Olive Oil,39,New York,5,11,Cloudy
2024-11-05,Vinegar,33,Boston,5,11,Cloudy
2024-11-05,Honey,22,Philadelphia,5,11,Cloudy
2024-11-05,Jam,49,New York,5,11,Cloudy
2024-11-05,Peanut Butter,33,Boston,5,11,Cloudy
2024-11-05,Almonds,55,Philadelphia,5,11,Cloudy
2024-11-05,Lettuce,41,New York,5,11,Cloudy
2024-11-05,Bell Peppers,26,Boston,5,11,Cloudy
2024-11-05,Spinach,53,Philadelphia,5,11,Cloudy
2024-11-05,Carrots,34,New York,5,11,Cloudy
2024-11-05,Cooking Oil,40,Boston,5,11,Cloudy
2024-11-05,Cake Mixes,24,Philadelphia,5,11,Cloudy
2024-11-05,Soft Drinks,23,New York,5,11,Cloudy
2024-11-05,Ice Cream,11,Boston,5,11,Cloudy
2024-12-01,Bananas,74,New York,1,12,Sunny
2024-12-01,Apples,62,New York,1,12,Sunny
2024-12-01,Milk,54,New York,1,12,Sunny
2024-12-01,Bread,68,Boston,1,12,Sunny
2024-12-01,Eggs,17,Boston,1,12,Sunny
2024-12-01,Orange Juice,50,Boston,1,12,Sunny
2024-12-01,Rice,63,Philadelphia,1,12,Sunny
2024-12-01,Chicken,77,Philadelphia,1,12,Sunny
2024-12-01,Hot Chocolate,55,New York,1,12,Sunny
2024-12-01,Soup,60,New York,1,12,Sunny
2024-12-01,Breadsticks,57,Boston,1,12,Sunny
2024-12-01,Potatoes,42,Philadelphia,1,12,Sunny
2024-12-01,Beef,51,Philadelphia,1,12,Sunny
2024-12-01,Cheese,36,New York,1,12,Sunny
2024-12-01,Yogurt,10,Philadelphia,1,12,Sunny
2024-12-01,Butter,55,Boston,1,12,Sunny
2024-12-01,Cereal,47,New York,1,12,Sunny
2024-12-01,Pasta,56,Philadelphia,1,12,Sunny
2024-12-01,Tomatoes,42,New York,1,12,Sunny
2024-12-01,Onions,62,Boston,1,12,Sunny
2024-12-01,Flour,38,Philadelphia,1,12,Sunny
2024-12-01,Sugar,62,New York,1,12,Sunny
2024-12-01,Salt,43,Boston,1,12,Sunny
2024-12-01,Pepper,43,Philadelphia,1,12,Sunny
2024-12-01,Olive Oil,29,New York,1,12,Sunny
2024-12-01,Vinegar,32,Boston,1,12,Sunny
2024-12-01,Honey,47,Philadelphia,1,12,Sunny
2024-12-01,Jam,35,New York,1,12,Sunny
2024-12-01,Peanut Butter,56,Boston,1,12,Sunny
2024-12-01,Almonds,62,Philadelphia,1,12,Sunny
2024-12-01,Lettuce,31,New York,1,12,Sunny
2024-12-01,Bell Peppers,26,Boston,1,12,Sunny
2024-12-01,Spinach,25,Philadelphia,1,12,Sunny
2024-12-01,Carrots,24,New York,1,12,Sunny
2024-12-01,Cooking Oil,36,Boston,1,12,Sunny
2024-12-01,Cake Mixes,26,Philadelphia,1,12,Sunny
2024-12-01,Soft Drinks,14,New York,1,12,Sunny
2024-12-01,Ice Cream,9,Boston,1,12,Sunny
2024-12-02,Bananas,41,New York,2,12,Snowy
2024-12-02,Apples,63,New York,2,12,Snowy
2024-12-02,Milk,24,New York,2,12,Snowy
2024-12-02,Bread,40,Boston,2,12,Snowy
2024-12-02,Eggs,15,Boston,2,12,Snowy
2024-12-02,Orange Juice,25,Boston,2,12,Snowy
2024-12-02,Rice,41,Philadelphia,2,12,Snowy
2024-12-02,Chicken,19,Philadelphia,2,12,Snowy
2024-12-02,Hot Chocolate,138,New York,2,12,Snowy
2024-12-02,Soup,68,New York,2,12,Snowy
2024-12-02,Breadsticks,54,Boston,2,12,Snowy
2024-12-02,Potatoes,55,Philadelphia,2,12,Snowy
2024-12-02,Beef,44,Philadelphia,2,12,Snowy
2024-12-02,Cheese,65,New York,2,12,Snowy
2024-12-02,Yogurt,24,Philadelphia,2,12,Snowy
2024-12-02,Butter,3,Boston,2,12,Snowy
2024-12-02,Cereal,38,New York,2,12,Snowy
2024-12-02,Pasta,38,Philadelphia,2,12,Snowy
2024-12-02,Tomatoes,65,New York,2,12,Snowy
2024-12-02,Onions,72,Boston,2,12,Snowy
2024-12-02,Flour,30,Philadelphia,2,12,Snowy
2024-12-02,Sugar,38,New York,2,12,Snowy
2024-12-02,Salt,39,Boston,2,12,Snowy
2024-12-02,Pepper,34,Philadelphia,2,12,Snowy
2024-12-02,Olive Oil,50,New York,2,12,Snowy
2024-12-02,Vinegar,44,Boston,2,12,Snowy
2024-12-02,Honey,44,Philadelphia,2,12,Snowy
2024-12-02,Jam,46,New York,2,12,Snowy
2024-12-02,Peanut Butter,52,Boston,2,12,Snowy
2024-12-02,Almonds,34,Philadelphia,2,12,Snowy
2024-12-02,Lettuce,53,New York,2,12,Snowy
2024-12-02,Bell Peppers,51,Boston,2,12,Snowy
2024-12-02,Spinach,65,Philadelphia,2,12,Snowy
2024-12-02,Carrots,42,New York,2,12,Snowy
2024-12-02,Cooking Oil,54,Boston,2,12,Snowy
2024-12-02,Cake Mixes,48,Philadelphia,2,12,Snowy
2024-12-02,Soft Drinks,25,New York,2,12,Snowy
2024-12-02,Ice Cream,9,Boston,2,12,Snowy
2024-12-03,Bananas,53,New York,3,12,Cloudy
2024-12-03,Apples,69,New York,3,12,Cloudy
2024-12-03,Milk,55,New York,3,12,Cloudy
2024-12-03,Bread,13,Boston,3,12,Cloudy
2024-12-03,Eggs,8,Boston,3,12,Cloudy
2024-12-03,Orange Juice,35,Boston,3,12,Cloudy
2024-12-03,Rice,97,Philadelphia,3,12,Cloudy
2024-12-03,Chicken,59,Philadelphia,3,12,Cloudy
2024-12-03,Hot Chocolate,71,New York,3,12,Cloudy
2024-12-03,Soup,60,New York,3,12,Cloudy
2024-12-03,Breadsticks,53,Boston,3,12,Cloudy
2024-12-03,Potatoes,75,Philadelphia,3,12,Cloudy
2024-12-03,Beef,28,Philadelphia,3,12,Cloudy
2024-12-03,Cheese,59,New York,3,12,Cloudy
2024-12-03,Yogurt,13,Philadelphia,3,12,Cloudy
2024-12-03,Butter,65,Boston,3,12,Cloudy
2024-12-03,Cereal,58,New York,3,12,Cloudy
2024-12-03,Pasta,49,Philadelphia,3,12,Cloudy
2024-12-03,Tomatoes,72,New York,3,12,Cloudy
2024-12-03,Onions,53,Boston,3,12,Cloudy
2024-12-03,Flour,64,Philadelphia,3,12,Cloudy
2024-12-03,Sugar,22,New York,3,12,Cloudy
2024-12-03,Salt,21,Boston,3,12,Cloudy
2024-12-03,Pepper,14,Philadelphia,3,12,Cloudy
2024-12-03,Olive Oil,51,New York,3,12,Cloudy
2024-12-03,Vinegar,28,Boston,3,12,Cloudy
2024-12-03,Honey,25,Philadelphia,3,12,Cloudy
2024-12-03,Jam,30,New York,3,12,Cloudy
2024-12-03,Peanut Butter,52,Boston,3,12,Cloudy
2024-12-03,Almonds,45,Philadelphia,3,12,Cloudy
2024-12-03,Lettuce,9,New York,3,12,Cloudy
2024-12-03,Bell Peppers,43,Boston,3,12,Cloudy
2024-12-03,Spinach,39,Philadelphia,3,12,Cloudy
2024-12-03,Carrots,17,New York,3,12,Cloudy
2024-12-03,Cooking Oil,31,Boston,3,12,Cloudy
2024-12-03,Cake Mixes,32,Philadelphia,3,12,Cloudy
2024-12-03,Soft Drinks,25,New York,3,12,Cloudy
2024-12-03,Ice Cream,9,Boston,3,12,Cloudy
2024-12-04,Bananas,33,New York,4,12,Snowy
2024-12-04,Apples,24,New York,4,12,Snowy
2024-12-04,Milk,26,New York,4,12,Snowy
2024-12-04,Bread,80,Boston,4,12,Snowy
2024-12-04,Eggs,13,Boston,4,12,Snowy
2024-12-04,Orange Juice,53,Boston,4,12,Snowy
2024-12-04,Rice,68,Philadelphia,4,12,Snowy
2024-12-04,Chicken,62,Philadelphia,4,12,Snowy
2024-12-04,Hot Chocolate,112,New York,4,12,Snowy
2024-12-04,Soup,113,New York,4,12,Snowy
2024-12-04,Breadsticks,70,Boston,4,12,Snowy
2024-12-04,Potatoes,10,Philadelphia,4,12,Snowy
2024-12-04,Beef,51,Philadelphia,4,12,Snowy
2024-12-04,Cheese,40,New York,4,12,Snowy
2024-12-04,Yogurt,21,Philadelphia,4,12,Snowy
2024-12-04,Butter,16,Boston,4,12,Snowy
2024-12-04,Cereal,80,New York,4,12,Snowy
2024-12-04,Pasta,38,Philadelphia,4,12,Snowy
2024-12-04,Tomatoes,28,New York,4,12,Snowy
2024-12-04,Onions,54,Boston,4,12,Snowy
2024-12-04,Flour,45,Philadelphia,4,12,Snowy
2024-12-04,Sugar,42,New York,4,12,Snowy
2024-12-04,Salt,32,Boston,4,12,Snowy
2024-12-04,Pepper,37,Philadelphia,4,12,Snowy
2024-12-04,Olive Oil,35,New York,4,12,Snowy
2024-12-04,Vinegar,10,Boston,4,12,Snowy
2024-12-04,Honey,47,Philadelphia,4,12,Snowy
2024-12-04,Jam,18,New York,4,12,Snowy
2024-12-04,Peanut Butter,6,Boston,4,12,Snowy
2024-12-04,Almonds,35,Philadelphia,4,12,Snowy
2024-12-04,Lettuce,53,New York,4,12,Snowy
2024-12-04,Bell Peppers,65,Boston,4,12,Snowy
2024-12-04,Spinach,12,Philadelphia,4,12,Snowy
2024-12-04,Carrots,29,New York,4,12,Snowy
2024-12-04,Cooking Oil,35,Boston,4,12,Snowy
2024-12-04,Cake Mixes,33,Philadelphia,4,12,Snowy
2024-12-04,Soft Drinks,13,New York,4,12,Snowy
2024-12-04,Ice Cream,9,Boston,4,12,Snowy
2024-12-05,Bananas,59,New York,5,12,Cloudy
2024-12-05,Apples,92,New York,5,12,Cloudy
2024-12-05,Milk,51,New York,5,12,Cloudy
2024-12-05,Bread,29,Boston,5,12,Cloudy
2024-12-05,Eggs,17,Boston,5,12,Cloudy
2024-12-05,Orange Juice,37,Boston,5,12,Cloudy
2024-12-05,Rice,51,Philadelphia,5,12,Cloudy
2024-12-05,Chicken,53,Philadelphia,5,12,Cloudy
2024-12-05,Hot Chocolate,44,New York,5,12,Cloudy
2024-12-05,Soup,69,New York,5,12,Cloudy
2024-12-05,Breadsticks,76,Boston,5,12,Cloudy
2024-12-05,Potatoes,68,Philadelphia,5,12,Cloudy
2024-12-05,Beef,36,Philadelphia,5,12,Cloudy
2024-12-05,Cheese,40,New York,5,12,Cloudy
2024-12-05,Yogurt,12,Philadelphia,5,12,Cloudy
2024-12-05,Butter,51,Boston,5,12,Cloudy
2024-12-05,Cereal,37,New York,5,12,Cloudy
2024-12-05,Pasta,39,Philadelphia,5,12,Cloudy
2024-12-05,Tomatoes,73,New York,5,12,Cloudy
2024-12-05,Onions,29,Boston,5,12,Cloudy
2024-12-05,Flour,33,Philadelphia,5,12,Cloudy
2024-12-05,Sugar,56,New York,5,12,Cloudy
2024-12-05,Salt,45,Boston,5,12,Cloudy
2024-12-05,Pepper,42,Philadelphia,5,12,Cloudy
2024-12-05,Olive Oil,25,New York,5,12,Cloudy
2024-12-05,Vinegar,46,Boston,5,12,Cloudy
2024-12-05,Honey,37,Philadelphia,5,12,Cloudy
2024-12-05,Jam,51,New York,5,12,Cloudy
2024-12-05,Peanut Butter,64,Boston,5,12,Cloudy
2024-12-05,Almonds,34,Philadelphia,5,12,Cloudy
2024-12-05,Lettuce,24,New York,5,12,Cloudy
2024-12-05,Bell Peppers,35,Boston,5,12,Cloudy
2024-12-05,Spinach,59,Philadelphia,5,12,Cloudy
2024-12-05,Carrots,28,New York,5,12,Cloudy
2024-12-05,Cooking Oil,44,Boston,5,12,Cloudy
2024-12-05,Cake Mixes,21,Philadelphia,5,12,Cloudy
2024-12-05,Soft Drinks,23,New York,5,12,Cloudy
2024-12-05,Ice Cream,14,Boston,5,12,Cloudy

